artist,song,lyrics,genres,genre_1,genre_2,genre_3
BB King,I'M GONNA MOVE TO THE OUTSKIRTS OF TOWN,"I'm gonna move, baby, way out on the outskirts of town

I'm gonna move way out on the outskirts of town

I don't want nobody who's always hanging around



I'm gonna tell you baby, we're gonna move away from here

I don't want no ice man, I'm gonna get me a frigidaire

When we move way out on the outskirts of town

I don't want nobody who's always hanging around



I'm gonna bring my own groceries, gonna bring them everyday

That'll stop the grocery boy, and keep him away



When we move way out on the outskirts of town

I don't need nobody always hanging around

It may seem funny honey, as funny as funny can be

But if we have any children, I want them all to look like me

When we move way out on the outskirts of town

I don't want nobody always hanging around","blues, blues rock, guitar",blues,blues rock,guitar
BB King,My Love Is Down,"Don't you understand me, baby?

There'll never be no one else but you

Can't you understand me, baby?

There'll never be no other one but you

I loved you then and I love you now, baby

And no one else will ever do



Every time the sun goes down, baby

My love, my love comes down for you

Every time it rain, baby

My love it comes down for you

There ain't no other woman, baby

That can understand me the way you do



If you would only listen to me, baby

We would still be together today

If you would only, only listen to me, baby

We would still be together today

But instead of listening to me

You listen to everything other people have to say



Baby, please come home

There's nobody in your place

Aye baby, please come home

There's nobody in your place

Home is no home to me, baby

Without looking in your smiling face



Oh, I love you so much, baby

My love for you will never die

I love you, I love you, I love you so much, baby

My love for you will never die

And when it began raining, baby

My love is down like a (incomprehensible)","blues, blues rock, guitar",blues,blues rock,guitar
BB King,Since I Met You Baby (with Gary Moore),,,,,
BB King,There's Something On Your Mind,"There's something on your mind

By the way you look at me

There's something on your mind, baby

By the way you look at me

And what you're thinking brings happiness

Oh and it brings misery



Please, please, don't try to tell me

I think, I, I understand

No, no, don't try to tell me, baby

'Cause I think, I, I understand

You want me to try and forget you

Well, I'll do

Baby, I'll do the best I can



You know it hurts you when you're in love with someone and you know that someone don't love you. It carries a heavy burden on your heart to know that the someone that you're in love with is in love with your best friend. And I'll tell you, when someone else is rocking you, rocking your cradle, you know, better than you can rock your cradle yourself, then there's only one thing for you to do. You just pack your clothes, turn around, and slowly walk out of the door. Look over your left shoulder as you go out, then you hang your head and you say:



Oh please don't try to tell me

Uh huh, I think, I understand

No, no, no, no

Please don't try to tell me

Because you think, you think I understand

Oh you want me to try

To try to forget you, baby

And I'll tell you, I'll do the best I can



You know after you have done all you could do and you can't take no more, then you go downtown, you get your big baseball bat and you come back on the scene where they both are still together, and then you just go and kick down the door. Now as you kick down the door you just start beating the hell of everybody that you can see, everybody that comes through the door, and just as you make up your mind that you're gonna try to forgive her, then out comes another one of your friends, and that really blows your mind. So you go and think about, you say to yourself, baby, I realize I've done wrong but please forgive me. And with a smirky smile on her face then she look up at you and she say.



If you ever think about me

Oh I think about you, baby

If you ever charge your mind

Oh you're staying on my mind, baby

If you ever think about me

Oh I think, I think about you all the time

And if I ever cross your mind

You stay on my mind

Well, you know, you know

You know I'm yours

And I know, I know you got to be mine

Yeah



There's something on your mind, B.

I can tell by the way you look at me

Oh there's something, on my mind, Miss James

There's something on your mind

Oh can you tell, there's something on my mind

By the way you look at me

Oh the way I look at you, you look good to me

And what you're thinking brings happiness

Yes, baby

Oh and it can bring misery

Yes, all right","blues, blues rock, guitar",blues,blues rock,guitar
BB King,You Upset Me Baby,"Well she's thirty-six in the bust

Twenty-eight in the waist

Forty-four in the hips

She's got real crazy legs

You upset me baby

Yes you upset me baby

And I'm telling you people

She's something fine that you really ought to see



Well she's not too tall

Complexion is fair

Man she knocks me out 

The way she wears her hair

You upset me baby

Yes you upset me baby

Like being hit by a falling tree

Woman, woman what you do to me



Well I've tried to describe her

It's hard to start

I'd better stop now

Because I've got a weak heart

Well you upset me baby

Yes you upset me baby

Well like being hit by a falling tree

Woman, woman what you do to me



Well I've tried to describe her

It's hard to start

I'd better stop now

Because I've got a weak heart

You upset me baby

Yes you upset me baby

Well like being hit by a falling tree

Woman what you do to me","blues, blues rock, guitar",blues,blues rock,guitar
Johnny Rivers,Can't Buy Me Love,"I'll buy you a diamond ring, my friend, if it makes you feel alright

I'll buy you anything, my friend, if it makes you feel alright

I don't care too much for money

Money can't buy me love.



Can't buy me love, everybody tells me so

Can't buy me love, no no no, no.



I'll give you all I've got to give if you say you love me too

I may not have a lot to give but what I've got I'll give to you

I don't care too much for money

For money can't buy me love.



Can't buy me love, everybody tells me so

Can't buy me love, no no no, no, yeah.



Woman, say you don't need no diamond rings and I'll be satisfied

Well now, tell me that you want the kind of things that money just can't buy

I don't care too much for money

Money can't buy me love.



Can't buy me love, everybody tells me so

Can't buy me love, no no no, no.",,,,
Johnny Rivers,Johnny B. Goode,,,,,
Johnny Rivers,Take It Easy,,"classic rock, 60s, oldies",classic rock,60s,oldies
The Black Keys,All You Ever Wanted,,"blues rock, rock, blues",blues rock,rock,blues
The Black Keys,Last Gang In Town,,"blues rock, rock, blues",blues rock,rock,blues
The Black Keys,The Wicked Messenger,,"bob dylan cover, covers, cover",bob dylan cover,covers,cover
Gary Moore,Crying in the Shadows,"Sometimes he sees her walking by

He never looks her in the eye

She doesn't know, she doesn't care

What he is feeling



And as she turns to walk away

There is nothing he can say

She doesn't know

Why should she care?

When he's alone, she's never there

to see him



Crying in the shadows

Of a love he used to know

But now it's all over

Crying in the shadows

Of someone he called his own

But now he's all alone again



Sometimes she sees him walking by

She never looks him in the eye

He doesn't know, he doesn't care

What she is feeling



As he turns to walk away

There is nothing she can say

He doesn't know

Why should he care?

When she's alone, he's never there

He leaves her



Crying in the shadows

Of a love she used to know

But now it's all over

Crying in the shadows

Of someone she called her own

But now she's all alone again



Well, he can see it in her eyes

And she can fell it in her heart

Yes, they can feel it in their hearts

It's tearing them apart

Over and over again



Crying in the shadows

Of a love he used to know

But now it's all over

Crying in the shadows

Of someone she called her own

But now she's all alone



Crying in the shadows

Of a love they used to know

But now it's all over

Crying in the shadows

Of a love they used to know

But now they're all alone again



Crying in the shadows

Crying in the shadows, of love



Crying in the shadows

Crying in the shadows, of love



Crying in the shadows

Crying in the shadows, of love



Crying in the shadows

Crying in the shadows, of love



Crying in the shadows

Crying in the shadows, of love



Crying in the shadows

Crying in the shadows, of love","blues rock, blues, rock",blues rock,blues,rock
Gary Moore,Lost in Your Love,"Can't seem to find no way out of here

But maybe I'm not even tryin'

Everyday one thing becomes so clear

There is no point in denying



That I'm lost in your love

I'm so lost in your love



It's been this way such a long long time

Oh, ever since I can remember

From that sweet moment when you were mine

On that cold night in November



I've been lost in your love

I'm lost in your love

I'm so lost in your love

So lost in your love



Can't seem to find no way out of here

But maybe I'm not even tryin'

Everyday one thing becomes so clear

There is no point in denying



That I'm lost in your love

So lost in your love

I'm so lost in your love

I'm so lost in your love



I'm lost, I'm lost, I'm lost, I'm lost



I'm so lost, I'm so lost



I'm lost, I'm so lost

Inside your love



Inside your love



Inside your love","blues, blues rock, hard rock",blues,blues rock,hard rock
Gary Moore,Surrender,"Surrender, surrender,

surrender, surrender



Look at me then look at you

The things we put each other through

And everyday that we're apart

The skies run deeper through my heart



Surrender, surrender

To our love so tender



Now that I have tears of pain

When I'm with you the world can wait

Heaven's door is open wide

When it's you I feel inside



Surrender, surrender

To our love so tender



Look at me and look at you

Things we put each other through

Everyday that we're apart

Skies run deeper through my heart



Surrender, surrender

To our love so tender



Surrender, surrender

To our love so tender","rock, 90s, blues",rock,90s,blues
Little Richard,Boo Hoo Hoo Hoo,"Boo a-hoo a-hoo a-hoo, I cried over you,

I love you so, I'll never let you go.



Oh baby, baby, please, set my poor heart at ease,

I love you so, I'll never let you go.","rock and roll, rock n roll, rockabilly",rock and roll,rock n roll,rockabilly
Stevie Ray Vaughan,Dirty Pool,"True love is gone 

I's been played for a fool 

True love is gone 

I's been played for a fool 

I'm turnin' the tables on you 

You been playin' dirty pool 



You said you'd call the shots darlin' 

All your friends thought that was cool 

You said you'd call the shots darlin' 

All your friends thought that was so cool 

Yeah, but when you shot at the eight ball baby, 

I knew you were playin' dirty pool 



They say that life 

life is a game of give 'n' take 

They say that life 

life is a game of give 'n' take 

I'm tellin' you one thing right now little baby, 

I won't be the one to pay for your mistakes","blues, blues rock, guitar",blues,blues rock,guitar
The Band,It Makes No Difference,,"classic rock, rock, folk rock",classic rock,rock,folk rock
The Band,"Get Up, Jake",,"classic rock, folk rock, rock",classic rock,folk rock,rock
The Band,Ramble Jungle,,"classic rock, folk rock, rock",classic rock,folk rock,rock
The Band,Time To Kill,,,,,
Muddy Waters,You Can't Lose What You Never Had,"Had a sweet little girl, I lose my baby, boy ain't that bad

Had a sweet little girl, I lose my baby, boy ain't that bad

You can't spend what you ain't got,

You can't lose some little girl you ain't never had



Had money in the bank, I got busted, people ain't that bad

Had money in the bank, I got busted, people ain't that bad

You can't spend what you ain't got,

You can't lose some little girl you ain't never had



Ain't that the truth boys



Had a sweet little home, it got burned down, people ain't that bad

My own fault, people ain't that bad

Well you know you can't spend what you ain't got,

You can't lose some blues you ain't never had



Have mercy!



Sweet little home, got burned down, people ain't that bad

Yeah you know I had a sweet little home, it got burned down, people ain't that bad

Whoa you know you can't spend what you ain't got,

You can't lose some little girl you ain't never had","blues, chicago blues, delta blues",blues,chicago blues,delta blues
Muddy Waters,So Glad I'm Living,"My baby's long and tall,

Shaped like a cannon ball

And every time she loves me,

Oh, you can hear me squall

I cried hmmm, hmmm,

I believe I change my mind

Ah, she said, ""I'm so glad I'm livin'"",

I said, ""Hmm baby, I'm so glad you're mine""



My baby loves me,

I know she loves me right

She lets me lay down,

And I love her all night

I cried hmmm, hmmm,

I believe I change my mind

Ah, she said, ""I'm so glad I'm livin'"",

I said, ""Hmmm baby, I'm so glad you're mine""



My baby love me,

She love me with a thrill

I don't believe,

She tryin' to get nobody killed

I cried hmmm, hmmm,

I believe I change my mind

Ah, she said, ""I'm so glad I'm livin'"",

I said, ""Hmmm baby, I'm so glad you're mine""","blues, chicago blues, delta blues",blues,chicago blues,delta blues
Richie Sambora,Take Me On,"You've been out all night

That's right

Underneath your black umbrella

Pales around the lights so bright

Like little angels in the sky

But they don't fly

You walk by

As if the street

I'm hoping that our eyes might meet

Your heart's too blind to see me

That's the price to be lonely



If you want really love

You think that you're tough enough

Take me on

Take me on

You wanna be turned around

You wanna touch higher ground

For the love that you've been missin'

You think that you're not strong

Take me on



In a small cafe

All day

Staring in a cup of coffee

Time just slips away

Smoking your last cigarette

With no regrets

I say hello

You look away

But there's a smile behind your face

There's something more between us

But your hearts too scared to stay



There's a face in every window

A light goes out

Someone's alone

When they wake up in the morning

To another day

Another chance gone



If you want really love

You think that you're tough enough

Take me on

Take me on

You wanna be turned around

You wanna touch higher ground

For the love that you've been missin'

You think that you're not strong

Take me on","rock, hard rock, blues",rock,hard rock,blues
Cream,Run,,"classic rock, blues rock, rock",classic rock,blues rock,rock
Buddy Guy,Let The Door Knob Hit Ya,"Hey, you always bitching

About something I didn't get you

Hey, you always bitching

About something I didn't get you

So let the door knob hit you

While my damn dog should've bit you



You said 
[?]

That I never would quit you

You had voodoo working on me, girl

And you said that I would never quit you

Well, let the door knob hit you

While my damn dog should've bit you



When you leave the other day

I don't believe I'm gonna miss you

And when you leave the other day, woman

I don't believe I'm gonna miss you

So let the door knob hit you

While my damn dog should've bit you



Let the door know hit you now

WhileÂ 
[?]
 should've bit you","blues, dance, buddy guy-let the door knob hit ya",blues,dance,buddy guy-let the door knob hit ya
Gary Clark Jr.,Star,"When I was younger

My days looked brighter

When you were around

You made me stronger

When you told me



Everywhere you go

Just know that you're a star



As we grow older

I become wiser

I won't let you down

(I won't let you down)

I am determined
[?]
 to see you shine on



Everywhere you go

Just know that you're a star



Know that you're a star

(I want you to shine)

I want you to shine

Go on and shine (Go one and shine)

I want you to shine (I want you to shine)



Everywhere you go

Just know that you're a star



They say that they gon' make you

Bigger than what you are

Yeah, yeah, yeah



Some will try to shake you

And some will try to break you

Just know that I'll be waitin'

While you quit chasin' 
[?]

Yeah, yeah, yeah

Yeah, yeah, oh, yeah



Some will try to shake you

And some will try to break you

Just know that I'll be waitin'

While you quit chasin' 
[?]



Everywhere you go

Just know that you're a star



Some will try to shake you

And some will try to break you

Just know that I'll be waitin'

While you quit chasin' 
[?]



Everywhere you go","blues, blues rock, soul",blues,blues rock,soul
Joe Bonamassa,So It's Like That,"I was under the impression that everything was cool,

I get the feeling now Iâm played for a fool.

So itâs like that, so itâs like that.

How easy it is - you break my heart again.



Thereâs a train thatâs runninâ and Iâm tied to the tracks,

The things you say itâs too late to take them back.

So itâs like that, so itâs like that.

How easy it is - you break my heart again.

Oh yeahâ¦




[Lead Break]



You took my best possession to the corner to hock it,

I keep on feelinâ your hands are in my pocket.

So itâs like that, so itâs like that.

How easy it is - you break my heart again.

So itâs like that, so itâs like that.

How easy it is - you break my heart again.

Oh yeahâ¦","blues rock, blues, rock",blues rock,blues,rock
John Lee Hooker,Rockin' Chair,,,,,
Rory Gallagher,Don't Know Where I'm Going,"I don't know where I'm going,

Don't know where I've been.

'Cause I haven't seen my baby,

Since I don't know when.



I'm walking down that long road,

With a smile up on my face.

I'm broken hearted,

But you won't see a trace.



Feeling disconnected,

These blues are out to kill.

Sweep them in the corner,

Put 'em in the bin.



All right so you don't sympathise,

Don't expect that you should.

Walk right for one day you might,

Run into this patch of grey clouds too.



All right so you don't sympathise,

I don't expect that you should.

Stay bright for one day you might, 

Run into this patch of grey clouds too. 



Gravel in my pockets,

From the places I have been,

The soles of my shoes are paper thin.



I got sand here in my pockets.

From the place that I come from.

That's where I'm going,

So I'll say so long...yeah.","blues rock, blues, classic rock",blues rock,blues,classic rock
Rory Gallagher,There's A Light,"There's a light that shines on me

ever since you came to me

It won't go,it won't go away

Now I know that you're gonna stay

Now that I know

your love means so much more to me now



Come here now baby

Now look what you've done to me now

I don't pray for what could have been

I feel I'm flyin naturally



I can fly but I won't go away

In your sky that's where I wanna stay



Come here now baby

Now look what you've done to me now

If I don't show would you know

where to look for me now



I do not stare absently

Counting waves up on the sea

Now I know where I wanna stay

There ain't no hard decisions to make



Come here now baby

Now look what you've done to me now

If I don't show would you know

who to send for me now



There's a light

There's a light

There's a light","classic rock, blues-rock, rock",classic rock,blues-rock,rock
The Allman Brothers Band,Done Somebody Wrong,,,,,
The Allman Brothers Band,Night Games,,"southern rock, blues rock, classic rock",southern rock,blues rock,classic rock
Howlin' Wolf,Killing Floor,"I should'a quit you, long time ago

I should'a quit you, baby, long time ago

I should'a quit you, and went on to Mexico



If I ha'da followed, my first mind

If I ha'da followed, my first mind

I'd'a been gone, since my second time



I should'a went on, when my friend come from Mexico at me

I should'a went on, when my friend come from Mexico at me

I was foolin' with ya baby, I let ya put me on the killin' floor



Lord knows, I should'a been gone

Lord knows, I should'a been gone

And I wouldn't've been here, down on the killin' floor","blues, chicago blues, classic blues",blues,chicago blues,classic blues
Howlin' Wolf,Tell Me,"Tell me, what in the world can be wrong

Tell me, what in the world can be wrong

Woke up this morning

Trouble knocking on my door



I wonder what the trouble

Big trouble at my door

I wonder what the trouble

Real troubles at my door

Thursday morning my baby's making

Don't want me anymore



I'll have to forget it, and let this trouble pass

I'll have to forget it, and let this trouble pass

Well, I wonder sometimes, how long my troubles gonna last



All night long, somebody knocking on my door

All night long, somebody knocking on my door

There ain't nothing but my troubles

Can't be worried here anymore



Ooh, good bye, good bye baby, got to go

Ooh, good bye, good bye baby, got to go

I can't lay around here, be worried with this trouble no more



Trouble is knocking

Trouble is knocking

Trouble is knocking

Trouble is knocking","blues, delta blues, chicago blues",blues,delta blues,chicago blues
Albert King,Running Out Of Steam,"I've been chasin' after you babe

It seem like a mighty long time

Oh, I think I'm about to reach

Reach the end of my line



Oh, the more I think of you baby

The further from me you get, it seems

Oh, I guess I'm never gonna catch you, baby

'Cause I'm 'bout runnin' out a-steam



Aww

The first time I saw you girl

It marked the beginnin' of my chase

I've been runnin' after you ever since

And I haven't got any place



Oh, the more I chase you baby

The further from me you get it seems

Oh, I guess I ain't never gonna catch you girl

'Cause I'm 'bout runnin' out a-steam



Even though I really love you girl

Chasin' you is just like chasin' the devil

The harder I run, the more ya have fun

Now I know you wouldn't care if it lasts forever



'Cause the more I chase ya baby

The further from me you get it seems

I guess I ain't never gonna catch you girl

'Cause I'm 'bout runnin' out a-steam



Oh!","blues, saxophone, baritone saxophone",blues,saxophone,baritone saxophone
Jimmy Reed,Cc Rider,"Yes, C.C. Rider, see what you done, done

No, C.C. Rider, see what you done, done

You have made me love you

Now your man done come



I'm gonna buy me a pistol

Honey, long as I am tall

Lord, I'm gonna buy me a pistol

Just as long as I'm tall

I'm gonna shoot that man

And just look at him fall



C.C. Rider, where did you stay last night?

Oh-ho, C.C. Rider, where did you stay last night?

Yeah, your shoes ain't laced

Your clothes ain't fittin' you right","blues, rhythm and blues, classic blues",blues,rhythm and blues,classic blues
Jimmy Reed,When You're Doing Alright,"Don't say nothin' if you don't know what you're talkin' about

Don't say nothin' if you don't know what you're talkin' about

Don't worry that 'bout your friend, knew just what you got



Don't start to tell your business, tellin' it to your friends

Don't start tellin' your business, to your friends

Gonna tell ya right now, that's where your troubles begin



If ya don't believe me, try it for yourself

If ya don't believe me, try it for yourself

If ya tell your friends, they go on an'tell someone else



When you're doin' alright, your friends are jealous of you

When you're doin' alright, your friends they jealous of you

They-a tell a lie on ya, try to break your heart in two","blues, rhythm and blues, classic blues",blues,rhythm and blues,classic blues
Hugh Laurie,Swanee River,"Way down upon the Swanee River,

Far, far away

That's where my heart is turning ever

That's where the old folks stay



Way down upon the Swanee River,

Far, far away

That's where my heart is turning ever

That's where the old folks stay",,,,
John Mayall,Streamline,"Streamline

Coming down the track

Streamline

Coming down the track

Streamline

Brought my baby back



Streamline

Did she pay her fare

Streamline

Did she pay her fare

Did she realize

That I really care



Hey, streamline man

When she brought her ticket home

Did she ever tell you

That she left me own my own

Streamline

Coming down the line

Streamline

I'm so glad she's mine



When she walked out this morning

Didn't even say goodbye

Won't you tell me baby

What's the reason why

Streamline

Coming down the track

Streamline

Brought my baby back","blues, blues rock, british",blues,blues rock,british
Son House,Low Down Dirty Dog Blues,,"blues, delta blues, country blues",blues,delta blues,country blues
Elmore James,Rollin' And Tumblin',"I roll and I tumble

I cried the whole night long

Yes, I roll and I tumble

I cried the whole night long

I got up this morning

Feeling that something going on wrong



Well, now want you to love me, baby

Or please let me be

Yes, love me baby

Or please let me be

If you don't like my peaches

Please don't shake my tree



Well, I want you to love me, baby

And come on and say you'll be mine

I want you to love me baby

Come and say you'll be mine

If you don't like my potatoes

Please don't dig up my vine","blues, chicago blues, delta blues",blues,chicago blues,delta blues
Jonny Lang,Give Me Up Again,"Make up your mind take me or leave me

I'll be doing fine with or without you

I'm wasting my time letting you deceive me

The truth is in your eyes but I deny what I see 

Time and time again



I let you get back under my skin

I let you break me down again

I let you get close way too close

But I see through it



You gave me that smile and I gave in 

And you knew that I would

Time and time again you pulled me in

Just to give me up, gime me up again



What is a dream if it doesn't come true

I believe I'll find love but will it be with you

I never would have thought such a pretty little face could 

offer me so much and take all that I had 

Well I want it back



I let you get back under my skin

I let you break me down again

I let you get close way too close 

But I see through it



You gave me that smile and I gave in 

And you knew that I would

Time and time again you pulled me in

Just to give me up, gime me up again



Time and time again you pulled me in

Just to give me up, give me up, give me up","blues rock, blues, rock",blues rock,blues,rock
Jonny Lang,When I Come To You,"When I'm all alone

When I'm feelin' blue

No one understands me, baby

Nobody but you

Through all the sleepless nights

And the rainy day till' the sun is nowhere in view

The only way I make it through is when I come to you 



And in my darkest hour, when the midnight shadows fall

Baby you got the power to make the angels come to call

I just hold you in my arms

And let the music in my heart play the whole night through

When I come to you, I felt so brand new, when I come to you 



When I come to you, you make it all right again

When I come to you, you keep me from the howlin' wind

and I feel brand new, when I come to you","blues rock, rock, blues",blues rock,rock,blues
Brian Setzer Orchestra,Jumpin' East Of Java,,"swing, rockabilly, big band",swing,rockabilly,big band
Brian Setzer Orchestra,Your True Love,,,,,
Captain Beefheart,The Thousandth And Tenth Day Of The Human Totem Pole,,"psychedelic, bluesrock, avant-prog",psychedelic,bluesrock,avant-prog
Ida Cox,Death Letter Blues,,"blues, remakes, foxy lady",blues,remakes,foxy lady
Tom Jobim,Triste (inglês),,,,,
Kings Of Convenience,I'd Rather Dance With You,"I'd rather dance with you

than talk with you,

so why don't we just move into the other room.

There's space for us to shake,

and 'hey, I like this tune'.



Even if I could hear what you said,

I doubt my reply would be interesting

for you to hear.

Because I haven't read a single book all year,

and the only film I saw,

I didn't like it at all.



I'd rather dance than talk with you.

I'd rather dance than talk with you.

I'd rather dance than talk with you.



The music's too loud

and the noise from the crowd

increases the chance of misinterpretation.

So let your hips do the talking.

I'll make you laugh by acting like the guy who sings,

and you'll make me smile by really Getting into the swing.

Getting into the swing.

Getting into the swing.

Getting into the swing.

Getting into the swing.

Getting into the swing.

Getting into the swing.

Getting into the swing.



I'd rather dance than talk with you.

I'd rather dance than talk with you.

I'd rather dance than talk with you.

I'd rather dance than talk with you.



I'd rather dance than talk with you.

I'd rather dance than talk with you.",,,,
Sérgio Mendes,Constant Rain,,,,,
Carlos Lyra,Sertanejo (the Farmer),,"bossa nova, brazilian, mpb",bossa nova,brazilian,mpb
Moby,Too Much Change (Ft. Apollo Jane),,"electronic, ambient, chillout",electronic,ambient,chillout
Moby,Jam For The Ladies,"One thing's for sure

Well, we got soul



It's the jam for the ladies and the superstars

I could leave the whole set but never go too far

It's the jam for the ladies and the superstars

I could leave the whole set but never go too far

It's the jam for the ladies and the superstars

I could leave the whole set but never go too far

It's the jam for the ladies and the superstars

I could leave the whole set but never go too far

It's the jam for the ladies and the superstars

I could leave the whole set but never go too far

If you from wherever to wherever you are

If you from wherever to wherever you are

If you from wherever to wherever you are

If you from wherever to wherever you are

I want you put ya hands up



Get your hand put it up, superstar

Get your hand put it up, superstar (oh no)

Get your hand put it up, superstar

Get your hand put it up, superstar (jam on)



If you from wherever to wherever you are

If you from wherever to wherever you are

If you from wherever to wherever you are

If you from wherever to wherever you are

I want you put ya hands up (MC Lyte, ohh)



MC Lyte

Say my news, I pay my dues

You pick and choose I stick and move

Yes yes y'all it ain't gonna stop

Forget me not, ladies keep ripping the spot

Now men what you heard 'cause women are coming up (yeah)

Keeping it raw sexy and rough (yeah)

Fly from the top to the bottom it's gonna be

Cut 'em, gut 'em, we got 'em it's like the old leagues (come on)



It's the jam for the ladies and the superstars

I could leave the whole set but never go too far

It's the jam for the ladies and the superstars

I could leave the whole set but never go too far

It's the jam for the ladies and the superstars (you're a superstar)

I could leave the whole set but never go too far (in the know, jam on)

If you from wherever to wherever you are

(Do it superstar)

If you from wherever to wherever you are

(Jam on, jam on)

If you from wherever to wherever you are

If you from wherever to wherever you are

(MC Lyte, alright)



You know what? I can't stand to be held back, it's so fly

All the ladies y'all got my back yeah

Even when we're solo in action

We come together like six sets of Jacksons (oh no)

This is for the ladies and the superstar

Lyte leave the set but never go too far

I toured the world but I'm rolling it now

Don't want my girl to brag, Eve was holding it down

This is for the ladies, we putting it down

We snatching the crown cos we we fend for high ground (come on!)



It's the jam for the ladies and the superstars

I could leave the whole set but never go too far

It's the jam for the ladies and the superstars

I could leave the whole set but never go too far

It's the jam for the ladies and the superstars

I could leave the whole set but never go too far

It's the jam for the ladies and the superstars

I could leave the whole set but never go too far

It's the jam for the ladies and the superstars (jam for the lady)

I could leave the whole set but never go too far (in the know)

It's the jam for the ladies and the superstars (jam for the lady)

I could leave the whole set but never go too far (jam for the lady)

It's the jam for the ladies and the superstars (jam for the lady)

I could leave the whole set but never go too far (in the know)

It's the jam for the ladies and the superstars (jam for the lady)

I could lead the whole set but never go too far (jam for the lady)

It's the jam for the ladies and the superstars (you're a superstar)

I could lead the whole set but never go too far (jam for the ladies)

It's the jam for the ladies and the superstars (jam for the ladies)

I could leave the whole set but never go too far (jam for the ladies)

It's the jam for the ladies and the superstars (jam for the ladies)

I could leave the whole set but never go too far (you're a superstar, in the know)

It's the jam for the ladies and the superstars (jam for the lady, you're a superstar)

I could leave the whole set but never go too far (jam for the lady)

It's the jam for the ladies and the superstars (you're a superstar, in the know, superstar)","electronic, ambient, chillout",electronic,ambient,chillout
Moby,The Sky Is Broken,"See the storm is broken

In the middle of the night

Nothing left here for me

It's washed away

The rain pushes

The buildings aside

The sky turns black

The sky

Wash it far

Push it out to sea

There's nothing left here

For me

I watch it lift up to the sky

I watch it crush me

And then I die



Speak to me, baby

In the middle of the night

Pull your mouth close to mine

I can see the wind coming down

Like black night

So speak to me

Like the winds outside

It's broken up

Pushing us

Hear the rain fall

See the wind come to my eyes

See the storm broken

Now nothing

Speak to me, baby

In the middle of the night

Speak to me

Hold your mouth to mine

Because the sky is breaking

It's deeper than love

I know the way you feel

Like the rains outside

Speak to me","electronic, ambient, chillout",electronic,ambient,chillout
Kali Uchis,Melting,"You are my church, you are my place of worship

I heard you're the plug, can I be the circuit?

When I got court, I hope that you're the verdict

When you're around, my insides turn inverted

My blood start to rush when I see you, doorman

I know you're nearby and I know your purpose

Take one look at you

You're heaven's incarnate

What is this spell, baby?

Please show some mercy



Melting like an ice cream when you smile

Melting, you're a daydream

Stay a while



I pray that I can learn to be funny

I'm watching every stand-up comedy

Just hoping that it will rub off on me

So you'll smile at everything I say

You got some soft lips and some pearly whites (pearly whites)

I wanna touch them in the dead of night (dead of night)

Your smile ignites just like a candlelight (candlelight)

Then somehow I know everything's alright



Melting like an ice cream when you smile

Melting, you're a daydream

Stay a while

Melting like an ice cream when you smile

Melting, you're a daydream

Stay

Melting","pop soul, dream pop, neo-soul",pop soul,dream pop,neo-soul
Groove Armada,Are Friends Electric,,"late night tales, cover, electronic",late night tales,cover,electronic
Röyksopp,Someone Like Me,,"electronic, chillout, ambient",electronic,chillout,ambient
Air,Universal Traveler,"I know so many places in the world 

I follow the sun in my silver plane 

Universal traveler 



If you have a look 

Outside on the sea 

Everything is white 

It's so wonderful 

Universal traveler 



So far, so far 

So far away 



I met so many 

People in my life 

I've got many friends 

Who can care for me 

Universal traveler 



Just feel everywhere at home 

Tomorrow 

Is a brand new day 

Let's go somewhere else 

Universal Traveler 



So far, so far 

So far away","electronic, chillout, ambient",electronic,chillout,ambient
ATB,Gravity,"Gravity, it takes hold of me

It takes me unwillingly away from you

Paradise, it's more than a roll of dice

Are we willing to pay the price

Can we be true?



For a while are we willing to really smile

'Cause I can't read this borrowed style

Searching for you

As I go promise me I will know

The moment I see you so I know what to do

I know what to do

When it's you



Life pours to my heart more

As you come into view more

It's perfect

It's all I could ask for

Beautiful

As you come into view more



For a while are we willing to really smile

'Cause I can't read this borrowed style

Searching for you

And as I go promise me I will know

The moment I see you so I know what to do

I know what to do

When it's you



I know what to do

When it's you



Life pours to my heart more

As you come into view more

It's perfect

It's all I could ask for

Beautiful

As you come into view more



Life pours to my heart more

As you come into view more

It's perfect

It's all I could ask for

Beautiful

As you come into view more



Gravity, it takes hold of me

It takes me unwillingly away from you

Paradise, it's more than a roll of dice

Are we willing to pay the prÃ¯ce

Can we be true?",,,,
Flight Facilities,Why do You Feel (Feat. Bishop Nehru),,"house, electropop, electronica",house,electropop,electronica
Zero7,Sweet Sounds Oh Beautiful Music,,"chillout, downtempo, electronic",chillout,downtempo,electronic
Delerium,Fallen,,"new age, ambient, chillout",new age,ambient,chillout
