artist,song,lyrics,genres,genre_1,genre_2,genre_3
Bon Jovi,Real Love,"They're putting up the chairs to close, she let me settle up my tab

I told her button up it's cold, I ain't too drunk to hail us a cab

We can get a cup of coffee but unless you gotta get back homeâ¦

Sitting across that table, a gypsy couldn't read her mind

I took her hand and told her I just wanna crawl into her eyes

She shook her head and said, ""It's cruel""; cool is just a cheap disguise



Have you ever known a real love?

The kind of love that makes you feel, love?

No, this ain't let's make a deal, love

Make an angel give his wings up

It makes you guilty 'cause you want more

If it's a kiss that you would die for

Feels like you're falling through the stars

If it can break your heart

It's real love



We drank that muddy pot of coffee; it was morning when I walked her home

I've never been this lonely, lying in this bed alone

Her words still ringing in my head, her sad eyes sunk me like a stone



Have you ever known a real love?

The kind of love that makes you feel, love?

No, this ain't let's make a deal, love

Make an angel give his wings up

It makes you guilty 'cause you want more

If it's a kiss that you would die for

Feels like you're falling through the stars

If it can break your heart

It's real love



I put on the same shirt, and I ran out the door

Stole a fistful of roses from the sidewalk store

Just my heart in my hand I had nothing to throw

Standing up on her front step calling to your windowâ¦



Have you ever known a real love?

The kind of love that makes you feel, love?

No, this ain't let's make a deal, love

Make an angel give his wings up

It makes you guilty 'cause you want more

If it's a kiss that you will die for

Feels like you're falling through the stars

If it can break your heart

It's real love

Feels like you're falling through the stars

If it can break your heart

It's real love","rock, hard rock, classic rock",rock,hard rock,classic rock
Bon Jovi,The Chanukah Song,,,,,
Bon Jovi,What's Left On Me,,,,,
Scorpions,Alien Nation,"In the heat of the violence

The night's exploding everywhere

When hate pulls the trigger

The devil comes to take his share

In the garden of Eden

The time is running out so fast

Into heart of the demon

With no escape our die is cast



In the city of angels

Death is just a moment away

In the city of angels

Your future won't see the light of the day



Beware of the alien nation

Beware of the truth that they seek

They pray for eternal salvation

They pray for your soul to keep



On the eve of destruction

A reign of terror rules the street

When the heads start rolling

The devil comes to let it bleed



In the city of angels

Death is just a moment away

In the city of angels

Your future won't see the light of the day



Walk on past the alien nation

Walk on to the end of your reach

No fear of the alien nation

No fear of the hatred they preach



Don't run, there's no place to hide

Today or tomorrow it will get you

Don't move, the knife is right at your throat

And whatever you do, there's no way out

When the shroud comes down on this place

To bury us all alive

We'll know the time has come, to face the heat



Beware of the alien nation

Beware of the truth that they seek

They pray for eternal salvation

They pray for your soul to keep

Walk on past the alien nation

Walk on to the end of your reach

They pray for eternal damnation

They pray for your soul to keep","hard rock, classic rock, rock",hard rock,classic rock,rock
Scorpions,Dreamers,"There's a place I know so well

Behind closed eyes, there's a pearl inside a shell

From time to time, I come to see

If this world still has a place for me



When I put my head to sleep

Take the rest my body needs

That's the time my mind is up and away



We are dreamers, all of our lives

We are dreamers, your dream will be mine

Forever, dream on dreamer



It doesn't matter where you're from

The door is open all the time for everyone

There's a place I know so well

Will I find you, only time will tell



Well it's been a long, long time

Since I've seen that state of mind

Right now my friend, I'm up and away



We are dreamers, all of our lives

We are dreamers, your dream will be mine

Forever, dream on dreamer



We are dreamers, that's what we are

We are dreamers always light years apart

Forever, dream on dreamer



When I put my head to sleep

Take the rest my body needs

That's the time my mind is up and away



We are dreamers, all of our lives

We are dreamers, your dream will be mine

Forever, dream on dreamer



We are dreamers, that's what we are

We are dreamers always light years apart

Forever, dream on dreamer



There's a place I know so well

Dream on dreamer","hard rock, classic rock, rock",hard rock,classic rock,rock
Scorpions,Life's Like A River,"As years are passing by

Silence becomes your friend

You see the world in a different way

Don't be afraid of getting old

Life's still full of joy

And the beauty of the past

Is rejoicing your mind.



When days are getting short

And winter comes along

Your Life slows down and down

Life's like a river getting wide

The words have lost their force

You remember your morning

Flow into the endless sea.



Life's like a river in the morning

Life's like a sea without end

Life's like a river in the morning

Life's like a sea without end","hard rock, rock, 70s",hard rock,rock,70s
Scorpions,Rollin' Home,"Way back in the days

It feels so long ago

But I remember it well

Always looking for a pot of gold

An old beat up van

We would drive from gig to gig

I wonder how we survived

But we were on to something big



Now itâs time to move along

Weâre packing this bus to leave and carry on



Here we go!

This rock is rollinâ home

This rock is rollinâ home

This rock is rollinâ home

This rock is rollinâ home



You gotta make it or break

I always knew that we were strong

No matter what was said

We wouldnât argue for too long

And when it hit me hard

I thought I canât go on, no more

But at the end of the day

You really know what friends are for



Now itâs time to move along

The wheels keep turning round, weâll carry on



Here we go!

This rock is rollinâ home

This rock is rollinâ home

This rock is rollinâ home

This rock is rollinâ home



This rock

This rock is rollinâ home

This rock

This rock is rollinâ home



Now itâs time to move along

Weâre packing this bus to leave and carry on

Carry on, we carry on!



This rock is rollinâ home



Here we go!

This rock

This rock is rollinâ home

This rock

This rock is rollinâ home

Rollin' home

This rock is rollinâ home

This rock

This rock is rollinâ home","hard rock, rock, classic rock",hard rock,rock,classic rock
Scorpions,Turn You On,"Yeah letâs fly away from here

And scream if you like it

The world out there disappears

Tell me are you excited



So letâs rattle and roll and shake

The sweat hits the ceiling

Tonight we will slip away

Just rocking and reeling



Beyond the point of no return

The feverâs rising âtill weâll crash and burn

Thereâs something in my veins that is thicker than blood

Nothing in the world this is all weâve got



So come on

If you wanna feel the sting

Come on come on come on come on

Come on baby shake that thing

I gonna turn you on



Yeah letâs celebrate all night

Weâre starting all over

You turn me into a wild

And hard Rock'n'Roller



Into the light out of the dark

A passion never known invades my heart

The universe is rocking like heaven and hell

If Iâm coming back hard to tell



So come on

If you wanna feel the sting

Come on come on come on come on

Come on baby shake that thing

Mama mama mama rock on

And let the show begin

I wanna turn you on



So come on

If you wanna feel the sting

Come on come on come on come on

Come on baby shake that thing

Mama mama mama rock on

And feel the sting

Come on come on come on come on

And let the show begin

I gonna turn you on

I wanna turn you on","hard rock, classic rock, rock",hard rock,classic rock,rock
Guns N' Roses,Mr. Brownstone,"I get up around seven

Get out of bed around nine

And I don't worry about nothing, no

Because worrying's a waste of my time

The show usually starts around seven

We go on stage around nine

Get on the bus about eleven

Sippin' a drink and feelin' fine



We've been dancing with Mister Brownstone

He's been knocking, he won't leave me alone!

No, no, no, he won't leave me alone



I used to do a little but a little wouldn't do it

So the little got more and more

I just keep tryna get a little better

Said the little better than before

I used to do a little but a little wouldn't do it

So the little got more and more

I just keep tryna get a little better

Said the little better than before



We've been dancing with Mister Brownstone

He's been knocking, he won't leave me alone!

No, no, no, he won't leave me alone



Now, I get up around whenever

I used to get up on time

But that old man he's a real motherfucker

Gonna kick him on down the line



I used to do a little but a little wouldn't do it

So the little got more and more

I just keep tryna get a little better

Said the little better than before

I used to do a little but a little wouldn't do it

So the little got more and more

I just keep tryna get a little better

Said the little better than before



We've been dancing with Mister Brownstone

He's been knocking, he won't leave me alone

No, no, no, he won't leave me alone

Oh, leave me alone



Stuck it in the middle and I shot it in the middle

And it, it drove outta my mind

I should've known better, said I wish I never met her

Said I leave it allâbehind

Yowsa!","hard rock, rock, 80s",hard rock,rock,80s
Guns N' Roses,Oh My God,"It's not as you're thinking or as you've imagined

To live in the shade of beliefs that we fashioned

To leave you in slavery and drain out your soul

But what can I do when there's so many liars

That crawl through your veins like millions of spiders

That seek out their victims and who is the wiser, watch out

Got ya



Oh my god, I can't deny this

I've been tryin' just to kill and fight this

To bury it deeper where nobody can find it

Like nobody wanted to know



So give it away like they not gonna fuck you

How long can you bear him to come back and haunt you

To burn past your feelings and cause you to suffer

You're starting to bleed they don't give you up

Before it's too late what will you offer

In way of a healing, I'm so confused, abused, misused



Oh my god, I can't deny this

I've been tryin' just to kill and fight this

To bury it deeper where nobody can find it

'Cause nobody wanted to know



Ooh, if it opens your eyes

Well, his is better than a strong compromise

I was willing to be lost in the shuffle

If only you had let me know

Ooh, if it opens your eyes

Well, this is better than the last compromise

I was willing to be lost in the shadows

If only you had let me know



And they won't give in 'cause they know what they're after

A kick in the face like it's all that would matter

Oh



Oh my god, I can't deny this

I've been tryin' just to murder and fight this

To bury it deeper where nobody can find it

'Cause nobody wanted to know



Ooh, if it opens your eyes

Well, this is better than a good compromise

I was willing to be lost in the shuffle

If only you had let me know

Ooh, well it's on with the show

Like the tide down on the ocean

The waves already set in motion

The only one in the game who's lost is you","hard rock, rock, metal",hard rock,rock,metal
Queen,Play The Game,"Open up your mind and let me step inside

Rest your weary head and let your heart decide



It's so easy

When you know the rules

It's so easy,

All you have to do

Is fall in love

Play the game,

Everybody, play the game of love (yeah)



When you're feeling down and your resistance is low

Light another cigarette and let yourself go



This is your life

Don't play hard to get

It's a free world

All you have to do is fall in love

Play the game,

Everybody, play the game of love

Ooh, yeah



My game of love has just begun

Love runs from my head down to my toes

My love is pumping through my veins (play the game)

Driving me insane

Come, come, come, come, come play the game, play the game, play the game, play the game



Play the game

Everybody, play the game of love



This is your life

Don't play hard to get

It's a free, free world

All you have to do is fall in love

Play the game, yeah

Play the game of love



Your life

Don't play hard to get

It's a free, free world

All you have to do is fall in love

Play the game

Play the game of love, of love","classic rock, rock, hard rock",classic rock,rock,hard rock
Queen,Don't Try Suicide,"A one two three four, one

Yeah

OK

Don't do it don't you try it, baby

Don't do that don't don't don't

Don't do that

You got a good thing going now

Don't do it don't do it

Don't



Don't try suicide

Nobody's worth it

Don't try suicide

Nobody cares

Don't try suicide

You're just gonna hate it

Don't try suicide

Nobody gives a damn



So you think it's the easy way out?

Think you're gonna slash your wrists

This time?

Baby, when you do it all you do is

Get on my tits

Don't do that try try try, baby

Don't do that - you got a good thing going now

Don't do it don't do it - don't



Don't try suicide

Nobody's worth it

Don't try suicide

Nobody cares

Don't try suicide

You're just gonna hate it

Don't try suicide

Nobody gives a damn



You need help

Look at yourself, you need help (Yeah)

You need life

So don't hang yourself

It's OK OK OK OK

You just can't be a prick teaser all of the time



A little bit attention? You got it

Need some affection? You got it (Hey)

Suicide, suicide, suicide bid (Oh)

Suicide, suicide, suicide bid (Uh)

Suicide (Hey)

Don't do it, don't do it, don't do it, babe (Yeah)

Don't do it, don't do it, don't-do it!



Hey

Yeah



Don't put your neck on the line

Don't drown on me, babe

Blow your brains out -

Don't do that - yeah

Don't do that, you got a good thing going, baby

Don't do it (No) don't do it (No) don't



Don't try suicide

Nobody's worth it

Don't try suicide

Nobody cares

Don't try suicide

You're just gonna hate it

Don't try suicide

Nobody gives

Nobody gives

Nobody gives a damn



OK","classic rock, rock, hard rock",classic rock,rock,hard rock
Queen,Khashoggi's Ship,"Who said that my party was all over, huh, huh

I'm in pretty good shape

The best years of my life are like a super nova

Huh, huh, perpetual craze

I said that



Everybody drank my wine you get my drift

And then we took a holiday on Khashoggi's ship

Well, we really had a good good time they was all so sexy

We was bad, we was blitzed

All in all it was a pretty good trip



This big bad sucker with a fist as big as your head

Wanted to get me, I said go away

I said kiss my ass honey

He pulled out a gun, wanted to arrest me

I said uh, uh, babe



Now listen no-one stops my party

No-one stops my party

No-one, no-one, no-one stops my party

Just like I said

We were phased, we was pissed

Just having a total eclipse



Bup bup, badabup, badibup bup bup

Bedabup bedadee hey

That's good

Ooh

Wooh wooh wooh

Wooh wooh wooh, hah!



This one's on me so let us

Do it just right

This here one party

Don't get started 'til midnight

Yeah



Hey! Hah!

Everybody's party to the left

Party to the right

Lay mine in the middle

Do it all night, alright alright, hey

Two within the middle with you

We're going buddy

Hey uh, hey huh

Alright, hey

Left, right, left, right

No one stops my, ah!","classic rock, rock, hard rock",classic rock,rock,hard rock
Queen,Scandal,"Scandal

Now you've left me

All the world's gonna know

Hey, scandal

They're gonna turn our lives

Into a freak show



They'll see the heartache

They'll see the love break

They'll hear me pleading

We'll say for God sakes

Over and over and over again



Scandal

Now you've left me

There's no healing the wounds

Hey, scandal

And all the world

Can make us out to be fools



Here come the bad news

Open the flood gates

They'll leave us bleeding

We say, ""You cheapskates!""

Over and over and over again



So let them know when they stare

It's just a private affair

They'll have us hung in the air

And tell me what do they care



It's only a life to be

Twisted and broken

They'll see the heartache

They'll see our love break, yeah

They'll hear me pleading

I'll say for God sakes

Over and over and over

And over again, yeah



(Scandal) (Scandal)

(Scandal) (Scandal)

Yes, you're breaking my heart again

(Scandal) Yes, you're loving

On out again



Today: the headlines

Tomorrow: hard times

And no-one ever really knows

The truth from the lies

And in the end, the story

Deeper must hide

Deeper and deeper and deeper inside



(Scandal) (Scandal)

(Scandal) (Scandal)","classic rock, rock, hard rock",classic rock,rock,hard rock
Queen,White Man,"I'm a simple man

With a simple name

From this soil my people came

In this soil remain

Oh yeah

Oh yeah



We made us our shoes

We trod soft on the land

But the immigrant built roads

On our blood and sand

Oh yeah



White man, white man

Don't you see the light

Behind your blackened skies

White man, white man

You took away the sights

To blind my simple eyes, yeah

White man, white man

Where you gonna hide

From the hell you've made?



Oh, the red man knows war

With his hands and his knives

On the Bible you swore

Fought your battle with lies

Oh yeah



Leave my body in shame

Leave my soul in disgrace

But by every God's name

Say your prayers for your race

Oh yeah



White man, white man

Our country was green

And all our rivers wide

White man, white man

You came with a gun

And soon our children died

White man, white man

Don't you give a light

For the blood you've shed?



Ooh yeah



Oh-uh-oh

(White man, white man)

White man

(White man, white man)

Ooh, white man

You fought your battle with lies, yeah

(White man, white man)

On and on, on and on

But we weren't too civilized, yeah

(White man, white man)

Look around you

Take a look around

Every skin and bone

Yeah, I'll getcha, I'll getcha, yeah



What is left of your dream?

Just the words on your stone

A man who learned how to teach

Then forgot how to learn

Oh yeah","classic rock, rock, hard rock",classic rock,rock,hard rock
Linkin Park,Blue (1998 Unreleased Hybrid Theory Demo),"In the dark days

I'll part ways

With the blame.

Trying to maintain

But it's still all the same

It's all a game.

Hear my name in the rain

And the pain,

I wear my face with a tear stain



You feign fondness, honestly it's time

To give you a piece of my mind

And show you that you're blind.

And in the design

Of the world I call mine

Know that you can't stand on both sides

Of the line.



Everything is my fault

(It's all the same, just pass me the blame)

The problems have two faces

Everything is my fault

(It's all the same, just pass me the blame)

The problems have two faces



Pass all the blame over to me

It will come eventually

Take the time out to examine

All these questions honestly



With my eyes shut

I'm seeing the truth in your words

The absurd

Slurred into beauty to be heard

You swim through deceit

The lies that you tell

The stories you sell

Knowing you well

I keep distance

And every instance

You keep your thoughts concealed

What I feel

Just another spoke in the wheel

All or nothing

Thrown down and trampled by your heel

And eaten away

By my own version of the real



Everything is my fault

(It's all the same, just pass me the blame)

The problems have two faces

Everything is my fault

(It's all the same, just pass me the blame)

The problems have two faces



Pass all the blame over to me

It will come eventually

Take the time out to examine

All these questions honestly



You're always to blame?



Nothing, thrown down

(It's all the same, just pass me the blame)

Trampled by your heel

(Play the game and wear the tear stain)

Eaten by my own

(Pass the pain, 'cause you'll feel it if you don't)

Version of the real

(Stop counting 'til you've got your own)



Nothing, thrown down

(It's all the same, just pass me the blame)

Trampled by your heel

(Play the game and wear the tear stain)

Eaten by my own

(Pass the pain, 'cause you'll feel it if you don't)

Version of the real

(Stop counting 'til you've got your own)","nu metal, rock, alternative rock",nu metal,rock,alternative rock
Linkin Park,High Voltage,"You know what I mean

You could put a label on a life

Put a label on a lifestyle



Sometimes...



You know

Put a label on how you wake up every morning

And go to bed at night



Hybrid



I've been digging into crates ever since I was living in space

Before the rat race, before monkeys had human traits

I mastered numerology and Big Bang theology

Performed lobotomies with telekinetic psychology



Invented the mic so I could start blessing it

Chin-checking kids to make my point like an impressionist

Many men have tried to shake us

But I twist mic cords to double helixes and show them what I'm made of



I buckle knees like leg braces

Cast the spell of instrumentalness

And all of you MCs who hate us

So you can try on

Leave you without a shoulder to cry on

From now to infinity let icons be bygones



I fire bomb ghostly notes haunt this

I tried threats but moved on to a promise

I stomp shit with or without an accomplice

And run the gauntlet with whoever that wants this



High voltage

The unforgettable sound

High voltage

Bringing you up and taking you down

High voltage

Coming at you from every side

High voltage

Making the rhythm and rhyme collide



Akira

I put a kink in the backbones of clones

With microphones

Never satisfy my rhyme jones

Spraying bright day

Over what you might say

My blood type's Krylon

Technicolor type A



On highways ride with road rage

Cages of wind

And cages of tin

That bounce all around

Surround sound



Devouring the scene

Subliminal gangrene

Paintings

Overall the same thing



Sing song karaoke copy bullshit

Break bones verbally with sticks-and-stone tactics

Fourth dimension

Combat convention

Write rhymes at ease while the track stands at attention



Meant to put you away with the pencil

Pistol, official

16 line a rhyme missile

While you risk your all

I pick out all your flaws

Spin rah blah blah blah

You can say you saw




[2x]

High voltage

The unforgettable sound

High voltage

Bringing you up and taking you down

High voltage

Coming at you from every side

High voltage

Making the rhythm and rhyme collide



And like the rock and rap

You know what I mean

People act like you know

Wow that's a new invention

That shit's brand new

We're constantly evolving

It is constantly changing



Sometimes...



There's a lot of change

Everybody's always up with labels

There ain't no label for this shit

They're always gonna try to put a label on it

Try to create something

So they can water it down




[2x]

Sometimes I feel like a prophet

Misunderstood

Under the gun like a new disease




[4x]

High voltage

The unforgettable sound

High voltage

Bringing you up and taking you down

High voltage

Coming at you from every side

High voltage

Making the rhythm and rhyme collide



You know what I mean, you can put a label on a lifestyle","nu metal, rock, alternative rock",nu metal,rock,alternative rock
Linkin Park,"Primo (I'll Be Gone, Longform 2010 Demo)","Like shinning oil this night is dripping down

Night is dripping down

Glistening

And I'm trying not to think what I'm leaving now

'Cause I'm leaving now

It's time you let me go

Let me go



'Til then carry on

And miss me when I'm gone

Oh, don't let anyone give you away

Just carry on

And miss me when I'm gone

Oh, don't let anyone take my place

Take my place



This tear between us is getting thinner now

Getting thinner now

Bittersweet

And 'cross that horizon this sun is setting now

Slowly setting now

It's time to let me go

Let me go



'Til then carry on

And miss me when I'm gone

Oh, don't let anyone give you away

Just carry on

And miss me when I'm gone

Oh, don't let anyone take my place

Take my place



Just carry on

And miss me when I'm gone

Oh, don't let anyone give you away

Just carry on

And miss me when I'm gone

Oh, don't let anyone take my place

Take my place



Tell them I couldn't help myself

And tell them I was alone

Tell them I was the only one

And there's nothing that can stop me from going home



Tell them I couldn't help myself

And tell them I was alone

Oh, tell them I was the only one

And there's nothing that can stop me from going home!

From going home!

From going home!

From going home!



Oh, tell them I was the only one

And there's nothing that can stop me

From going home!","alternative rock, idm, electronic rock",alternative rock,idm,electronic rock
Linkin Park,Valentine's Day,"My insides all turned to ash, so slow

And blew away as I collapsed, so cold

A black wind took them away, from sight

And held the darkness over day, that night



And the clouds above move closer

Looking so dissatisfied

But the heartless wind kept blowing, blowing

I used to be my own protection, but not now

Cause my path has lost direction, somehow

A black wind took you away, from sight

And held the darkness over day, that night



And the clouds above move closer

Looking so dissatisfied

And the ground below grew colder

As they put you down inside

But the heartless wind kept blowing, blowing



So now you're gone, and I was wrong

I never knew what it was like, to be alone



On a Valentine's Day, on a Valentine's Day

On a Valentine's Day, on a Valentine's Day

On a Valentine's Day, on a Valentine's Day

(I used to be my own protection, but not now)

On a Valentine's Day, on a Valentine's Day

(Cause my mind has lost direction, somehow)

On a Valentine's Day, on a Valentine's Day

(I used to be my own protection, but not now)

On a Valentine's Day, on a Valentine's Day

(Cause my mind has lost direction, somehow)","rock, alternative rock, alternative",rock,alternative rock,alternative
Metallica,Am I Evil?,"My mother was a witch, she was burned alive.

Thankless little bitch, for the tears I cried.

Take her down now, don't want to see her face

All blistered and burnt, can't hide my disgrace.



Twenty-seven, everyone was nice.

Gotta see 'em make 'em pay the price.

See their bodies out on the ice.

Take my time.



Am I evil? Yes I am.

Am I evil? I am man, yes I am.



As I watched my mother die, I lost my head.

Revenge now I sought, to break with my bread.

Taking no chances, you come with me.

I'll split you to the bone, help set you free.



Twenty-seven, everyone was nice.

Gotta see 'em make 'em pay the price.

See their bodies out on the ice.

Take my time.



Am I evil? Yes I am.

Am I evil? I am man, yes I am.



On with the action now, I'll strip your pride.

I'll spread your blood around, I'll see you ride.

Your face is scarred with steel, wounds deep and neat.

Like a double dozen before ya, smells so sweet.



Am I evil? Yes I am.

Am I evil? I am man.



I'll make my residence, I'll watch your fire.

You can come with me, sweet desire.

My face is long forgot, my face not my own.

Sweet and timely whore, take me home.



Am I evil? Yes I am.

Am I evil? I am man.



My soul is longing for, await my heir.

Sent to avenge my mother, sweep myself.

My face is long forgot, my face not my own.

Sweet and timely whore, take me home.



Am I evil? Yes I am.

Am I evil? I am man.



Am I evil? Yes I fucking am.

Am I evil? I am man, yeah.",,,,
Metallica,Hit The Lights,"No life till leather

We are gonna kick some ass tonight

We got the metal madness

When our fans start screaming

It's right well alright

When we start to rock

We never want to stop again



Hit the lights

Hit the lights

Hit the lights



We know our fans are insane

We are gonna blow this place away

With volume higher

Than anything today the only way

When we start to rock

We never want to stop again



Hit the lights

Hit the lights

Hit the lights



With all our screaming

We are gonna rip right through your brain

We got the lethal power

It is causing you sweet pain Oh sweet pain

When we start to rock

We never want to stop again



Hit the lights

Hit the lights

Hit the lights

Hit the lights","thrash metal, heavy metal, metal",thrash metal,heavy metal,metal
Metallica,So What,"So fucking what!



Well, I've been to Hastings and I've been to Brighton

I've been to Eastbourne too

So what, so what

And I've been here, I've been there

I've been every fucking where

So what, so what

So what, so what, you boring little cunt



But who cares, who cares what you do

Yeah, who cares, who cares about you, you, you, you, you



Well, I've fucked a queen, I've fucked Bach

I've even sucked an old man's cock

So what, so what

And I've fucked a sheep, I've fucked a goat

I rammed my cock right down its throat

So what, so what

So what, so what, you boring little fuck



But who cares, who cares what you do

And, who cares, who cares about you, you, you, you, you



And I've drunk that, I've drunk this

I've spewed up on a pint of piss

So what, so what

I've had skank, I've have speed

I've jacked up until I bleed

So what, so what

So what, so what, you boring little cunt



But who cares, who cares what you do

Yeah, who cares, who cares about you, you, you, you, you, you



I've had crabs, I've had lice

I've had the clap and that ain't nice

So what, so what

I've fucked this, I've fucked that

I've even fucked a school girl's twat

So what, so what

So what, so what, you boring little fuck



Well, who cares, who cares what you do

And, who cares, who cares about you, you, you, you, you, you



So fucking what! Yeah!","thrash metal, metal, heavy metal",thrash metal,metal,heavy metal
System of a Down,Lonely Day,"Such a lonely day

And it's mine

The most loneliest day of my life



Such a lonely day

Should be banned

It's a day that I can't stand



The most loneliest day of my life

The most loneliest day of my life



Such a lonely day

Shouldn't exist

It's a day that I'll never miss

Such a lonely day

And it's mine

The most loneliest day of my life



And if you go, I wanna go with you

And if you die, I wanna die with you



Take your hand and walk away



The most loneliest day of my life

The most loneliest day of my life

The most loneliest day of my life

Life



Such a lonely day

And it's mine

It's a day that I'm glad I survived",,,,
System of a Down,Know,"Cursed Earth!

Cursed Earth!

Cursed Earth!

Cursed Earth!



I will never feed off the evergreen luster of your heart

All because we all live in the valley of the walls

When they speak we can peek from the windows of their mouths

To see the land the women chant as they fly up to the sun



You never think you know why

Know, you never think you know why

Know, ever think you know why

Know, know, know



Books all say different things while people flap their yellow wings

Tryna soar, being a whore, life and almost everything

Sheep that ran off from the herd, may be dead, but now's a bird

Able to fly, able to die, able to fuck your mother's earth



You never think you know why

Know, you never think you know why

Know, ever think you know why

Know



On the other side, the other side, the other side

Do you ever try to fly? Do you ever try to fly?

Have you ever wanted to die? Have you ever wanted to die?

Don't ever try to fly, don't ever try to fly

Don't ever try to fly unless you leave your body on the other side

Never try to die, did you ever try to die?



Know, you never think you know why

Know, you never think you know why

Know, you never think you know why

Know, ever think you know why

Know",,,,
Aerosmith,Hole In My Soul,"I'm down a one way street

With a one night stand

With a one track mind

Out in no man's land

(The punishment sometimes don't seem to fit the crime)



Yeah, there's a hole in my soul

But one thing I've learned

For every love letter written

There's another one burned

(So you tell me how it's gonna be this time)



Is it over?

Is it over?

'Cause I'm blowin' out the flame



Take a walk outside your mind

Tell me how it feels to be

The one who turns the knife inside of me

Take a look and you will find there's nothing there, girl

Yeah, I swear, I'm telling you, girl, yeah, 'cause

There's a hole in my soul that's been killing me forever

It's a place where a garden never grows

There's a hole in my soul, yeah, I should have known better

'Cause your love's like a thorn without a rose



I'm as dry as a seven-year drought

I got dust for tears

And I'm all tapped out

(Sometimes I feel broke and can't get fixed)



I know there's been all kinds of shoes underneath your bed

Now I sleep with my boots on but you're still in my head

(And something tells me this time I'm down to my last licks)

'Cause if it's over

Then it's over

And it's driving me insane



Take a walk outside your mind

Tell me how it feels to be

The one who turns the knife inside of me

Take a look and you will find

There's nothing there, girl, yeah, I swear

I'm telling you, girl, yeah

'Cause there's a hole in my soul

That's been killing me forever

It's a place where a garden never grows

There's a hole in my soul

Yeah, I should have known better

'Cause your love's like a thorn

Without a rose



Is it over?

Yeah, it's over

And I'm blowin' out the flame



Take a walk outside your mind

Tell me how it feels to be

The one who turns the knife inside of me

Take a look and you will find

There's nothing there, girl, yeah, I swear

I'm telling you, girl, yeah

'Cause there's a hole in my soul

That's been killing me forever

It's a place where a garden never grows

There's a hole in my soul

Yeah, I should have known better

'Cause your love's like a thorn

Without a rose","hard rock, classic rock, rock",hard rock,classic rock,rock
Aerosmith,Combination,"The street is cold, the dawn is gray

My heart says no but my head says stay

My work is finished, or so I've been told

You can't part the three of us, once we got a hold



I forgot my name

I took a shot on the chin

I'm rearranging my game

Tell by the shape I'm in



In the line of fire, you know what to say

They gave us no choices, just one shade of gray

My legs keep moving, don't seem to stray

But I know each step we take, they're one step away



I found the secret, the key to the vault

We walked in darkness, kept hitting the walls

I took the time, to feel for the door

I found the secret, the key to it all



I got the Nouveau riche

And dragged it home to bed

I traded you for me

I took it all and said



I find my own fun, sometimes for free

I got to pay it to come looking for me

Walking on Gucci, wearing Yves Saint Laurent

Barely stay on, 'cause I'm so goddamn gaunt



I found the secret, the key to the vault

We walked in darkness, kept hitting the walls

I took the time, to feel for the door

I found the secret, the key to it all","hard rock, classic rock, rock",hard rock,classic rock,rock
Aerosmith,I'm Ready,"I'm ready... ready as anybody can be

I'm ready... ready as anybody can be

Now I'm ready for you

I hope you're ready for me

I got an axe handle pistol on a graveyard frame

That shoot tombstone bullets... wearing balls and chain

I'm drinking TNT... I'm smoking dynamite

I hope some screwball start a fight

'Cause I'm ready... ready as anybody can be

I'm ready for you... I hope you're ready for me



All you pretty little chicks with your pretty little hair

I know you feel like I ain't nowhere

But stop what you're doing baby come over here

I'll prove to you baby... that I ain't no square

Because I'm ready... ready as anybody can be

Now I'm ready for you... I hope you're ready for me



I been drinking gin like never before

I feel so good... I want you to know

One more drink... I wish you would

I am taking a whole lotta loving to make me feel good

'Cause I'm ready... ready as anybody can be

Now I'm ready for you... I hope you're ready for me","american artist, hard rock, rock",american artist,hard rock,rock
Aerosmith,Outta Your Head,"All the way back in history

How the girl thinks is a mystery

We spend our lives cruising the bars

The Venus girls and the men from Mars

So in all this time did you ever think do the girls sees red

When a man sees pink?

And if your best lovin' is in the past

'Cause somewhere slow is nowhere fast



You're out of your head (Yeah)

So outta your head (Yeah)

Stay outta your head (Yeah)

You better get with it 'cause you're so without it

You're outta your head (Yeah)

So out of your head (Yeah)

Stay outta your head

Yeah, yeah

Somewhere, somewhere underneath the rainbow



Bricka bracka firecracker sis boom bah

Here comes trouble in a push-up bra

Your style is sharp as a carpet tack

But you're out of your box and you're way off track

You can moderate on a mental binge

Your catastrophe's on a lunatic fringe

It's good for the gander, it's tit for tat

You say it's all good but it's more than that



You're out of your head (Yeah)

So outta your head (Yeah)

Stay outta your head (Yeah)

You better get with it 'cause you're so without it

You're out of your head (Yeah)

So outta your head (Yeah)

Stay outta your head, yeah



So in all this time did you ever think think think think?



You're out of your head (Yeah)

So outta your head (Yeah)

Stay outta your head (Yeah)

You better get with it 'cause you're so without it

You're outta your head (Yeah)

So outta your head (Yeah)

Stay outta your head

Yeah, yeah, yeah, yeah

(Yeah)

Stay outta your head (Yeah)

Stay outta your head

You better get with it 'cause you're so without it

You're outta your head (Yeah)

So outta your head (Yeah)

Stay outta your head



Somewhere, somewhere underneath the rainbow

Somewhere, somewhere underneath the rainbow

Somewhere, somewhere underneath the rainbow","hard rock, classic rock, rock",hard rock,classic rock,rock
