artist,song,lyrics,genres,genre_1,genre_2,genre_3
George Strait,If You Ain't Lovin' (you Ain't Livin'),"If you got a Cadillac, boy, and a forty - room shack, boy,

A bucket full of money and a tree full of honey,

But if you're gettin' no huggin', no smoochin' or a - muggin'.

If you ain't lovin', then you ain't livin'.



If you're ridin' on a gravy train instead of walkin down lover's lane,

You can't make hay, boy, 'cause you're goin' the wrong way boy.

You gotta get a little honey, it's better than money.

If you ain't lovin', then you ain't livin'.



If they call you a big man 'cause you gotta lotta bottom land.

If you're kin to the president and you help run the government,

But if you're gettin' no attention, you're better off on a pension.

If you ain't lovin', then you ain't livin'.



If you got a string of long cars and you're smokin' them four - bit cigars.

You ain't no well to do unless you get a little koochi - koo.

It takes a little bit of smackin' - all your life's a - lackin'.

If you ain't lovin', then you ain't livin'.","country, george strait, classic country",country,george strait,classic country
George Strait,It's Too Late Now,"Remember how lonely I told you it would be

Without you here with me

But you just turned and walked away

And now that I've found somebody new

You've changed your tune

You want me back but all I can say




[Chorus:]

It's too late now

Just tell me how long did you think

I'd be your fool

And I would sit right here an' wait

For you to make up

Your mind to show up

Well, just turn around

I'm sorry it's too late now



Well didn't I tell you that one of these days

It would be too late

To say you'd made a big mistake

And now you've come back like you've never been gone

Well baby you're wrong

Somebody else has taken your place




[Chorus]","country, george strait, classic country",country,george strait,classic country
George Strait,Let's Fall To Pieces Together,"Pardon me, you left your tears on the jukebox,

And I'm afraid they got mixed up with mine.

I don't mean to pry,

It's just that I noticed you going out of your mind.

Looks like we're two of a kind.




[Chorus:]

Let's fall to pieces together.

Why should we both fall apart?

Let's fall to pieces together

Right here in each other's arms.



Alone is much better together,

And the worst is still yet to come.

So let's share the rest of the tears

That are left from two hearts that just came undone.

Why should we go crazy alone?




[Chorus]



Let's fall to pieces together

Right here in each other's arms.","country, george strait, classic country",country,george strait,classic country
George Strait,Love's Gonna Make It Alright,"Girl you've had one of those days

Seems like they've been goin' around

You're a long way from bein' where you wanna be



When the world isn't goin' your way

Whatever bad luck is gettin' you down

Honey, I'll be right here for you

With open arms, you can run to me




[Chorus:]

Baby, love's gonna make it

Love's gonna make it alright (alright, alright)

Baby, love's gonna make it

Love's gonna make it alright

Tonight, tonight, tonight



We can go out and paint the town

We can dance your cares away

We can watch 'em all fall out on the floor



And if you want to we can close 'em down

And we can leave whenever you say

I'll chase you down the hallway

Watch the sun come up behind our bedroom door




[REPEAT CHORUS]



That's the good thing girl about me and you

There ain't nothin' that lovin' can't get us through




[REPEAT CHORUS TWICE]



Tonight, tonight, tonight","country, george strait, classic country",country,george strait,classic country
George Strait,Murder On Music Row,"Nobody saw him running from sixteenth avenue.

They never found the fingerprint or the weapon that was used.

But someone killed country music, cut out its heart and soul.

They got away with murder down on music row.



The almighty dollar and the lust for worldwide fame

Slowly killed tradition and for that someone should hang (oh, you tell them Alan).

They all say not guilty, but the evidence will show

That murder was committed down on music row.




[Chorus:]

For the steel guitars no longer cry and fiddles barely play,

But drums and rock 'n roll guitars are mixed up in your face.

Old Hank wouldn't have a chance on today's radio

Since they committed murder down on music row.



They thought no one would miss it, once it was dead and gone

They said no one would buy them old drinking and cheating songs (I'll still buy 'em)

Well there ain't no justice in it and the hard facts are cold

Murder's been committed down on music row.




[Chorus:]

Oh, the steel guitars no longer cry and you can't hear fiddles play

With drums and rock 'n roll guitars mixed right up in your face

Why, the Hag, he wouldn't have a chance on today's radio

Since they committed murder down on music row

Why, they even tell the Possum to pack up and go back home

There's been an awful murder down on music row.","country, george strait, classic country",country,george strait,classic country
George Strait,O Christmas Tree,"O Christmas Tree! O Christmas Tree!

Thy leaves are so unchanging;

O Christmas Tree! O Christmas Tree!

Thy leaves are so unchanging;

Not only green when summer's here

But also when 'tis cold and drear

O Christmas Tree! O Christmas Tree!

Thy leaves are so unchanging!



O Christmas Tree! O Christmas Tree!

Much pleasure thou can'st give me;

O Christmas Tree! O Christmas Tree!

Much pleasure thou can'st give me;

How often has the Christmas tree

Afforded me the greatest glee!

O Christmas Tree! O Christmas Tree!

Much pleasure thou can'st give me



O Christmas Tree! O Christmas Tree!

Thy candles shine so brightly!

O Christmas Tree! O Christmas Tree!

Thy candles shine so brightly!

From base to summit, gay and bright

There's only splendor for the sight

O Christmas Tree! O Christmas Tree!

Thy candles shine so brightly!



O Christmas Tree! O Christmas Tree!

How richly God has decked thee!

O Christmas Tree! O Christmas Tree!

How richly God has decked thee!

Thou bidst us true and faithful be

And trust in God unchangingly

O Christmas Tree! O Christmas Tree!

How richly God has decked thee! !","country taggradio, country, george strait",country taggradio,country,george strait
George Strait,Out Of Sight Out Of Mind,"I've always heard people say it

But I guess I never fully understood

I thought that they meant you'd be easy to forget

But it's driving me crazy



Out of sight, out of mind

You opened my eyes and now I can see

What you mean to me, I was so blind

Out of sight, out of mind



You know it hurt when you left me

But I thought life would go on without you

That was easier said, can't get you out of my head

I don't know if I'll make it



Out of sight, out of mind

You opened my eyes and now I can see

What you mean to me, I was so blind

Out of sight, out of mind



I was so blind

Out of sight, out of mind","country, george strait, hman-now",country,george strait,hman-now
George Strait,Round about Way,"As far as all my friends can tell

I took her leavin' well - that's kinda right,

'Cause when I'm out with them,

I don't let her memory rule the night.

For the most part I'm okay,

But I still miss her in a round about way.




[Chorus:]

Around about the time that midnight rolls around.

That's around about the time my tears start falling down.

'Cause she's not around,

I come unwound and my heart breaks.

Yeah, I still miss her in a round about way.



I no longer sit alone for hours by the phone,

Wishin' she would call.

And just the other day

I took her smilin' face down off my wall.

I've come a long long way,

But I still miss her in a round about way.




[Chorus]



Yeah, I still miss her in a round about way.","country, george strait, classic country",country,george strait,classic country
George Strait,She Loves Me (She Don't Love You),"Well now I can see your dancin every dance with her

And it seems to me that your dancin much too close to her

When you sat down at our table

You sat next to her

But I know that it's true

She loves me, She don't love you




[Chorus:]

Let me tell you friend

I'm wise to your lies

You've been tellin me that I'm the guy for her

And every little thing you do and say

Is givin you away

You're in love with her



Well just one more dance with her

And friend you're gonna see

What it's like to hit the floor

And do a little dance with me



Here's your coat and there's the door

I think you better leave

Cause she just told me it's true

She loves me, She don't love you




[Chorus]



Well just one more dance with her

And friend you're gonna see

What it's like to hit the floor

And do a little dance with me



Here's your coat and there's the door

I think you better leave

Cause she just told me it's true

She loves me, She don't love you



Cause she just told me it's true

She loves me, She don't love you","country, george strait, classic country",country,george strait,classic country
George Strait,Stars On The Water,"Down in Louisiana bayous by and by

A peirot pole or your natural soul

Keeps you tied to a tree high tide

Beer joint lights come on

And then crowd starts rollin' in

Pretty soon you got stars on the water

You got stars on the water

You got stars on the water

When it rains



Beaumont to Biloxi sea breeze at your door

Gypsy rains dang hurricanes

White silver sandy shores

Blue light lounge is shinin'

Why out on the pier

Makes it look just like stars on the water

Just like stars on the water

Just like stars on the water

When it rains



When it's midnight down in Mobile

Shining moon beams on the bay

They come from miles around

To dance the jukebox down

Th hear the good time sounds they play

And all across the harbor night life shinin' on

Makes you feel just like stars on the water

Just like stars on the water

Just like stars on the water

When it rains","country, pop, george strait",country,pop,george strait
George Strait,That's The Truth,"I said I don't love you, and I ain't never been your fool

That's a lie, and that's the truth

And if it's over makes no difference if we're through.

That's a lie, and that's the truth




[Chorus:]

I said go on, I'll be just fine

I won't fall apart, or go out of my mind

I said no one could break my heart

But you're living proof

That's a lie, and that's the truth



I don't mind the darkness alone in this room

That's a lie, and that's the truth

I like bein' lonely, yeah, I ain't missin' you

That's a lie, and that's the truth




[Chorus]



And if you find somebody

Who says they love you more than I do

That's a lie, and that's the truth","country, george strait, classic country",country,george strait,classic country
George Strait,The Middle Of Nowhere,"Way out here you can see for miles

If there was anything to be seen

Maybe I could tell the difference between

Where I am and where I've been



So if I stare off in the distance sometimes

And get that far away look in my eye

It's that my baby went and left me out there

All alone in the middle of nowhere



Way out in the middle of nowhere

Oh nobody wants to go there

My baby's gone and she don't care

That I'm out here in the middle of nowhere



Standin' at the edge of the sky

On top of a mountain so tall

Wishing to God I could fly

When I ain't even done climbing the wall



Could you help me let the teardrops roll

Awe anything to cleanse my soul

Or if you've got a single raindrop to spare

Lord I'm out in the middle of nowhere



Way out in the middle of nowhere

Oh nobody wants to go there

My baby's gone and she don't care

That I'm out here in the middle of nowhere","country, george strait, classic country",country,george strait,classic country
George Strait,Today My world Slipped Away,"We made it final today.

I gave you all I had, you made your getaway.

All the love we once made turned to memories today.

I left the courtroom and went straight to the church.

I hit my knees and told God how much I hurt.

Nothin' left of my heart;

It's gonna be so hard to make a new start.




[Chorus:]

'Cause today my world slipped away.

We buried the plans that we made.

And tonight I'm alone and afraid.

'Cause today my world slipped away.



All my friends say I'll make it alright.

I'll recover and start a new life.

But that'll be so hard to do

'Cause livin' ain't worth livin' without you.




[Chorus]","country, george strait, classic country",country,george strait,classic country
George Strait,West Texas Town (feat. Dean Dillon),,"country, george strait, classic country",country,george strait,classic country
George Strait,When You're In Love,"[Chorus]

Don't go in the summertime

It's too hot and the rooms are high

But if you go in the fall, you'll have a ball

There's so much to see and do

When you're in love



There's an old hotel right on the beach

Romantic rooms you won't want to leave

But take my word take a stroll into town

There's so much to see and do

When you're in love



Don't miss Jamaica Joe's

You can dine out fresco

Then dance in the street 'til the sun comes up

You can take a barefoot cruise

Share a moonlight made for two

There's so little time and so much to see and do

When you're in love



Be sure and take, lots of pictures when you're there

Be sure and make, lots of memories trust me




[Chorus]

Don't go in the summertime

It's too hot and the rooms are high

But if you go in the fall, you'll have a ball

There's so much to see and do

When you're in love



There's so much to see and do

When you're in love","country, george strait, classic country",country,george strait,classic country
George Strait,Won't You Come Home (And Talk To A Stranger),"Well I was out a drinkin'

With a couple of friends of mine

When the bartender handed me the telephone

Says ""There's a wife on the line.""

I told her I was just a drinkin'

With a couple of buddies I knew

She told me in a few short words

Just a what she wanted me to do



She said ""Oh won't you come home and talk to a stranger.

Cause you might even make yourself a friend.""

She said ""Won't you come home and talk to a stranger.

It's the only place in days you haven't been.""



Well I sat there about an hour

Talkin' with the rest of the guys

When she walked through that front door

She had ""Get home"" in her eyes

She said ""You've danced and talked

With every woman in town but me.

And if you'd just come around the house

You might like my company.""



She said ""Oh won't you come home and talk to a stranger.

Cause you might even make yourself a friend.""

She said ""Won't you come home and talk to a stranger.

It's the only place in days you haven't been.""



She said ""Oh won't you come home and talk to a stranger.

Cause you might even make yourself a friend.""

She said ""Won't you come home and talk to a stranger.

It's the only place in days you haven't been.""","country, upbeat, george strait",country,upbeat,george strait
George Strait,"You're Right, I'm Wrong","[Chorus:]

You're right, I'm wrong, I'm here, you're gone.

Now I'm the one to blame that our love's at an end.



I lied, you cried, I died inside.

Now I'll do anything to get you back again.

Step by step, night after night

I walk the floor until morning light.

Your leaving words still haunt my mind

'Cause I'm the fool who made you say goodbye.




[Chorus]



Day by day, time after time

I did not see the warning signs.

Now my beating heart keeps telling me

It hurts to know that I caused you to leave.




[Chorus]



Yes I'll do anything to get you back again.","country, george strait, classic country",country,george strait,classic country
Dan + Shay,Already Ready,"Got a call from a friend

Said ""you should come over

All your friends are already over""

Took you 20 minutes just to find a dress

You like the dress, you say yes

Green, red, yellow, blue

Yeah, they're all just right on you

Don't worry, you look beautiful



Hair up, hair down

Another 20 minutes to get out the house

Call a cab and we jump in it



Finally walk in

I'm already thinking 'bout leavin'

Gotta get you back in my shirt

Get you out that dress

Get you out those shoes that you like so much

Everybody at the party is checking your body out

I don't even mind it cause you're coming with me, girl

And I know it's only 7:32 but looking at you



I'm already ready to go

I'm already ready, are you ready?

Cause I'm ready to go



Wall to wall

Way too many people

The noise, the crowd

I don't even see 'em

Cause I'm talking to you, you're talking to me

I'm not tryin' to be antisocial

Everybody's probably wondering why we're standing in the corner all alone

Girl, you're so beautiful, yeah

You look good in the lights, but I wanna see you in the dark

Kiss your lips, it's only been a minute since



We walked in

I'm already thinking 'bout leavin'

Gotta get you back in my shirt

Get you out that dress

Get you out those shoes you like so much

And everybody at the party is checking your body out

I don't even mind it cause you're coming with me, girl

And I know it's only 7:32 but looking at you



I'm already ready to go

I'm already ready, are you ready?

Cause I'm ready to go, go



We're halfway out the door

I can't wait anymore



Yeah, I know we just walked in

I'm already thinking 'bout leavin'

Gotta get you back in my shirt

Get you out that dress

Get you out those shoes you like so much

And everybody at the party is checking your body out

I don't even mind it cause you're coming with me, girl

And I know it's only 7:32 but looking at you



I'm already ready to go

I'm already ready, are you ready?

Cause I'm ready to go, go

Ready to go

I'm already ready to go

Ready to go",add tags,add tags,,
Dan + Shay,Irresponsible,"I took your number out my phone

But it didn't even matter

'Cause I know it by heart

Yeah, we can't even say no

Let alone let go

'Cause we'd end up where we are



And I know I said I wouldn't

And you know you said you wouldn't too

So how'd we end up here

In the same room?



It's irresponsible

To be this close after midnight

Irresponsible

To remind myself what your lips taste like

Guess I'm still gettin' over the last time

You said it's the last time, but I still

I still

Pick up when you call

Even though it's irresponsible



I wish I had a good excuse

But no matter what I do

I can't even think of one

Yeah, I know history repeats

I'll be right back in your sheets

When it's all said and done



It's against our better judgement, I know

Even though we both want it

It's so, it's so



Irresponsible

To be this close after midnight

Irresponsible

To remind myself what your lips taste like

Guess I'm still gettin' over the last time

You said it's the last time, but I still

I still

Pick up when you call

Even though it's irresponsible



And I know I said I shouldn't

And you know you said you shouldn't too

So how'd we end up here

In the same room?



It's irresponsible

To be this close after midnight

Irresponsible

To remind myself what your lips taste like

Guess I'm still gettin' over the last time

You said it's the last time, but I still

I still

Pick up when you call

Even though it's irresponsible



(I still pick up when you call)

Even though it's irresponsible

(I still pick up when you call, yeah)

Even though it's irresponsible",,,,
Dan + Shay,Obsessed,"Candles burning, ruby red

Sheets are falling off the bed

Run your fingers through my hair

I know what you're thinkin'

Take me there

You hypnotize me with your touch

And I can never get enough of you

It's true

And anywhere you wanna go my hand is only yours to hold

Oh, you know



I'm so obsessed

With the way that your lips

Kiss me like crazy

Ooh, you amaze me

When you walk in the room

You got me losing it

Yeah, I'm a mess

Girl, I confess

I'm so obsessed

Oh, yeah



Every time you

Walk away

I guess your perfume

Likes to stay

On my pillow

On my shirt

Listen, baby, for what it's worth



I'm so obsessed

With the way that your lips

Kiss me like crazy

Ooh, you amaze me

When you walk in the room

You got me losing it

Yeah, I'm a mess

Girl, I confess

I'm so obsessed

Yeah, yeah, yes



So, give it to me

Give it to me

Give it to me now



I'm so obsessed

With the way that your lips

Kiss me like crazy

Ooh, you amaze me

When you walk in the room

You got me losing it, babe

Yeah, I'm a mess

Girl, I confess

I'm so obsessed



Oh, babe

Yeah

When your friends are around

And you kiss me in front of everybody

You know it drives me crazy, girl

So, come and lay one on my lips, girl



Just do it to me

You... know it

I'm so obsessed



You're never gettin' rid of me baby

Never gettin' rid of me baby



You... know it

You... know

You're never gettin' rid of me baby

Never gettin' rid of me baby



Break it down for me baby

Girl, you know you're driving me crazy

I can't get enough



I think you're feeling me too, baby

So lay me down, show me right

Do me good

Let's turn out these lights baby

I'm so obsessed

With the way that you walk into the room, baby

I can't even take it

You know you do, you know you do

I guess what I'm trying to say is

I'm so obsessed",,,,
Dan + Shay,Sway,"Come on outside I got something to show ya

The sun is sinkin' and I'm dying to hold ya

There's a summertime southern breeze blowin' in the air tonight

Turn on the stereo, and leave the door open

Let's watch the moon and the fireflies glow in the sky

Forget the day and let it float away baby

Let's lose track of time



And just, sway put your head on my shoulder, let the music come and take us over

Let me pull you in a little bit closer, baby close your eyes why don't we just

Stay right here in the moment, I wanna feel ya movin' nice and slow yeah

When there's nothin' words can say, let's dance the night away and just sway



We don't need a DJ or a dance floor

So leave your high heels there by the back door

'tween you and me we got all that we need

So let me hold ya tight from left to right baby



We can sway put your head on my shoulder, let the music come and take us over

Let me pull you in a little bit closer, baby close your eyes why don't we just

Stay right here in the moment, I wanna feel ya movin' nice and slow yeah

When there's nothin' words can say, let's dance the night away and just sway, yeah

Just sway, yeah



My hands on your hips, your lips on my lips, kissin' all the worries away

Losin' ourselves, ain't nobody else around here to get in the way

Sway



We can just sway put your head on my shoulder, let the music come and take us over

Let me pull you in a little bit closer, baby close your eyes why don't we just

Stay right here in the moment, I wanna feel ya movin' nice and slow yeah

When there's nothin' words can say, let's dance the night away and we can just sway, yeah

We can just sway, yeah



Come on outside I got somethin' to show ya

The sun is sinkin' and I'm dyin' to hold ya

Sway

Yeah",,,,
Matanza,"Cry, Cry, Cry",,,,,
Matanza,My Treasure,,"countrycore, hardcore, brazilian",countrycore,hardcore,brazilian
Brad Paisley,Welcome To The Future,"When I was ten years old, 

I remember thinkin' how cool it would be, 

When we were goin' on an eight hour drive, 

If I could just watch T.V. 



And I'd have given anything 

To have my own PacMan game at home. 

I used to have to get a ride down to the arcade; 

Now I've got it on my phone. 



He-e-ey... 

Glory glory hallelujah. 

Welcome to the future. 



My grandpa was in World War II, 

He fought against the Japanese. 

He wrote a hundred letters to my grandma; 

Mailed em from his base in the Philippines. 



I wish they could see this now, 

Where they say this change can go. 

Cause I was on a video chat this morning 

With a company in Tokyo. 



He-e-ey... 

Everyday is a revolution. 

Welcome to the future. 



He-e-ey... 

Look around it's all so clear. 

He-e-ey... 

Wherever we would go and well we... 

He-e-ey... 

So many things I never thought I'd see... 

Happening right in front of me. 



I had a friend in school, 

Running-back on a football team, 

They burned a cross in his front yard 

For asking out the home-coming queen. 



I thought about him today, 

Everybody who's seen what he's seen, 

From a woman on a bus 

To a man with a dream. 



He-e-ey... 

Wake up Martin Luther. 

Welcome to the future. 

He-e-ey... 

Glory glory hallelujah. 

Welcome to the future.","country, brad paisley, modern country",country,brad paisley,modern country
Brad Paisley,All You Need Is Love,,"country, modern country, singer-songwriter",country,modern country,singer-songwriter
Brad Paisley,Alcohol,"I can make anybody pretty

I can make you believe any lie

I can make you pick a fight 

With somebody twice your size



I been known to cause a few break ups

I been known to cause a few births

I can make you new friends 

Or get you fired from Work




[1st Chorus]

And since the day I left Milwaukee 

Lynchburg and Bordeaux France

Been making the bars lots of big money

And helping white people dance

I got you in trouble in high school

But college, now that was a ball

You had some of the best times 

You'll never remember with me

Alcohol

Alcohol



I got blamed at your wedding reception

For your best man's embarrassing speech

And also for those

Naked pictures of you at the beach



I've influenced kings and world leaders

I helped Hemmingway write like he did

And I'll bet you a drink or two that I can make you

Put that lampshade on your head




[2nd Chorus]

'Cause since the day I left Milwaukee 

Lynchburg and Bordeaux France

Been making a fool out of folks just like you

And helping white people dance

I'm medicine and I am poison 

I can help you up or make you fall

You had some of the best times 

You'll never remember with me

Alcohol

Alcohol




[Repeat 1st Chorus]",,,,
Brad Paisley,Born On Christmas Day,,"country, modern country, singer-songwriter",country,modern country,singer-songwriter
Brad Paisley,Dying to See Her (Ft. Bill Anderson),,"country, modern country, singer-songwriter",country,modern country,singer-songwriter
Brad Paisley,Hard To Say Hello,,"country, modern country, singer-songwriter",country,modern country,singer-songwriter
Brad Paisley,I'm Still A Guy,"When you see a deer you see Bambi

And I see antlers up on the wall

When you see a lake you think picnic

And I see a large mouth up under that log

You're probably thinking that you're going to change me

In some ways well maybe you might

Scrub me down, dress me up but no matter what

I'm still a guy



When you see a priceless French painting

I see a drunk, naked girl

You think that riding a wild bull sounds crazy

And I'd like to give it a whirl

Well love makes a man do some things he ain't proud of

And in a weak moment I might walk your sissy dog, hold your purse at the mall

But remember, I'm still a guy



I'll pour out my heart

Hold your hand in the car

Write a love song that makes you cry

Then turn right around knock some jerk to the ground

'Cause he copped a feel as you walked by



I can hear you now talking to your friends

Saying, ""Yeah girls he's come a long way""

From dragging his knuckles and carrying a club



And building a fire in a cave

But when you say a backrub means only a backrub

Then you swat my hand when I try

Well, what can I say at the end of the day

Honey, I'm still a guy



I'll pour out my heart

Hold your hand in the car

Write a love song that makes you cry

Then turn right around knock some jerk to the ground

'Cause he copped a feel as you walked by



These days there's dudes getting facials

Manicured, waxed and botoxed

With deep spray-on tans and creamy lotiony hands

You can't grip a tacklebox



With all of these men lining up to get neutered

It's hip now to be feminized

I don't highlight my hair

I've still got a pair

Yeah honey, I'm still a guy



Oh my eyebrows ain't plucked

There's a gun in my truck

Oh thank God, I'm still a guy","country, modern country, singer-songwriter",country,modern country,singer-songwriter
Brad Paisley,Make a Mistake,"You over think things

You say what if we're not meant to be

Well you know what so what

Make a mistake with me



Nobody goes through this life and does

Everything perfectly

We're all gonna fail so you might as well

Make a mistake with me




[Bridge]

Sometimes baby when we take

A chance that has this much at stake

We look back and in hindsight

What seemed wrong looks more like right



So I say worst case we'll be left with

Lots of good memories

This chance we have well it's worth that 

So make a mistake with me



I'm tellin' you the right thing to do

Is make a mistake

Make a mistake

Make a mistake with me","country, brad paisley, modern country",country,brad paisley,modern country
Brad Paisley,"Oh Yeah, You're Gone","I opened my eyes, look at the clock, 

It says eight fifteen, 

Stumble out of bed, fumble down the hall, 

Still half asleep. 



Opened up a window, opened up the paper, 

And put some coffee on, grab two cups, 

Oh yeah, you're gone. 



Shower and shave, take a little time to read the news, 

Sort through the mail, 

See something about some sale they're having on women's shoes, 



Billy's band is playing at the Canyon club on Friday, 

I bet they sing our song, maybe we can go, 

Oh year, you're gone. 



This is gonna take some getting used to baby, 

I'm gonna need more time, 

Cause I still say us when I ought to say me, 

I still say ours instead of mine, 

Every plan I make, every road I take, 

I still see you riding along, 

Then suddenly it hits me, 

Oh yeah, you're gone. 



This is gonna take some getting used to baby, 

I think I need more time, 

Because I still say us, when I ought to say me, 

I still say ours instead of mine, 

Every plan I make, every road I take, 

I still see you riding alone, 

Then suddenly it hits me, 

Oh yeah, you're gone. 



Oh there ain't no doubt about it baby, 

Oh yeah, you're gone.","country, brad paisley, modern country",country,brad paisley,modern country
Brad Paisley,Selfie#Theinternetisforever,"Let's all sing together

The Internet is forever

Here we go!



The Internet is forever

(The Internet is forever)



Your grandmother's in an open casket         

You're in a suit and shades

You take your iPhone out and you snap it

Hashtag sad day

You ought to be ashamed



Posing in the bathroom mirror

In a skimpy little two piece

On a background there's a toddler

Crying on the toilet seat

You ought to be ashamed



Of your selfie

Now why you gotta go and tweet it

When you really oughta just delete it

Now we all wanna unsee it, but we canât

You ought to be ashamed (but you're not)



Spring breakin' in Daytona

A middle of a keg stand

It's all fun and games 'til your daddy

(The Internet is forever)

Follows you on Instagram

You ought to be ashamed (that's right)



Of your selfie

(The Internet is forever)



You ought to take that stick

And break it in half

Show a little sense

Show a little class

You took it off your face

But you know you're really showing your ass



Go on and take one at the Grand Canyon

(The Internet is forever)

Or if you get to meet Ringo Starr

But if you're texting some girl you just met

Pictures of your little Brett Favre

You ought to be ashamed



Of your selfie

(The Internet is forever)

You ought to be ashamed

Of your selfie

(The Internet is forever)



Let's all sing together

The Internet is forever



Come on, you ought to know better

The Internet is forever



Making out with your professor

The Internet is forever



Naked with an Irish Setter

The Internet is forever



Smoking in your 3rd trimester

The Internet is forever



He said his name was Heather

The Internet is forever



Can that t-shirt get any wetter

The Internet is forever



Where the hell did you get that sweater

The Internet is forever","country, modern country, singer-songwriter",country,modern country,singer-songwriter
Brad Paisley,The Mona Lisa,"Now there are men who make history

There are men who change the world

And there are men like me

That simply find the right girl

And in that very moment, it all becomes clear

What Iâm meant to do, the reason Iâm here

Now every night I thank the Lord I found you

And every time I put my arms around you



I feel like the frame that gets to hold the Mona Lisa

And I donât care if thatâs all I ever do



It never fails, we walk in a room

Nobody sees me, theyâre all lookinâ at you

I disappear but thatâs fine with me

I feel the same way, youâre all I can see

Now theyâve written books about da Vinciâs muse

Now I know it wasnât but it shoulda been you



'Cause I feel like the frame that gets to hold the Mona Lisa

And I donât care if thatâs all I ever do



Why donât we run off to Paris while weâre still young

We could drink a little wine, have a little fun

I could tell you I love you in a foreign tongue

We could work on our French in more ways than one

I could take your hand, we could walk in the Louvre

I could show âem real beauty, let âem get a load of you



'Cause I feel like the frame that gets to hold the Mona Lisa

And I donât care if thatâs all I ever do



I feel like the frame that gets to hold the Mona Lisa

And I donât care if thatâs all I ever do","country, modern country, 2013",country,modern country,2013
Brad Paisley,We Danced,"The bar was empty

I was sweeping up the floor

That's when she walked in

I said, ""I'm sorry but we're closed""

And she said ""I know,

But I'm afraid I left my purse""

I said, ""I put one back behind the bar

I bet it's probably yours""

And the next thing that I knew 

There we were, lost in conversation

And before I handed her her purse

I said, ""You'll only get this back on one condition"" 




[Chorus]

And we danced

Out there on that empty hardwood floor

The chairs up and the lights turned way down low

The music played, we held each other close

And we danced 



And from that moment 

There was never any doubt

I had found the one

That I had always dreamed about

And then one evenin'

When she stopped by after work

I pulled a diamond ring out of the pocket of my shirt

And as her eyes filled up with tears

She said, ""This is the last thing I expected""

And then she took me by the hand

And said, ""I'll only marry you on one condition"" 




[Chorus]



Like no one else had ever danced before

I can't explain what happened on that floor

But the music played 

We held each other close

And we danced

Yeah, we danced","country, love, we danced",country,love,we danced
Brad Paisley,You Shouldn't Have To,"You've got this confidence

Yeah it was obvious

The way you walked in here

You look sensational

And totally capable

Of buying your own beer

But you shouldn't have to

You shouldn't have to



I hate to think about

Everything you've done without

Or how it's been before

You've ever walked home alone

Or sat and waited by the phone

Or opened your own door

You shouldn't have to

You shouldn't have to



Do you ever wonder when your dreams will come true?

A girl like you can do anything

But anything you don't wanna do

You shouldn't have to

Girl, you shouldn't have to



Hear me now, that's what I'm saying

And another thing, tell me now



Ever longed for a back rub

All alone in your bathtub?

Need your glass of wine topped off

But you'd have to get out and dry off, aw

You shouldn't have to

You shouldn't have to



Do you ever wonder when your dreams will come true?

A girl like you can do anything

But anything you don't wanna do



Like wash your own car or bait your own hook

Get all made up, wonder how you look

Make your own breakfast, make the first move

Feel like you ain't being listened to

Kill your own spiders, change your flat tire

Stoke your own fire, mow your own grass

Pump your own gas, ever feel pain

Wish you had a ring on your hand, feel like anything less

Than the best lookin' thing this town's ever seen

Have a dress you'd love to wear but you gotta wait

Cause there ain't nobody there to help you zip the thing

You shouldn't have to

You shouldn't have to","country, tilte, 2010s",country,tilte,2010s
Keith Urban,Raise 'Em Up,"Raise 'em up

I'm talking 'bout a lighter on a Saturday night

The band plays a song you like

And you sing along



Raise 'em up

I'm talking 'bout daddy's old pick-up truck

Shotgun seat there's the one you love

And you're kissing on



Get those white sails sailing down in Mexico

It's just a whiskey glass

If you ain't making a toast

Lift your tear-filled eyes

Up to the sky

A-coming home you've been gone too long

Tonight we're gonna

Raise 'em up



Raise 'em up

You've got a voice, you've got a choice

Go make some noise

Don't ever let em' tell you

Who you are



Raise 'em up

Fist black and blue

Fight for the truth

It's what you do

Hand on your heart

For the stripes and stars



Black umbrellas in the pouring rain

Sunday morning coming down

Amazing Grace

Lift those tear-filled eyes up to the sky

And as the flag flies say goodbye

Tonight we're gonna raise 'em up



So, you meet someone

The only one

You take her by the hand

Make a stand

Buy some land

Make some love

And then babies come

Raise 'em up

Raise 'em up



Raise 'em up

Trophy high

Raise 'em up

To the sky

Raise 'em up

Show everybody that new born smile

Raise 'em up

Tall and strong

Raise 'em up

Right from wrong

Raise 'em up so damn high they can hear God singing along



(Whoa)","country, 2010s, 2015",country,2010s,2015
Keith Urban,Blue Stranger,,"country, singer-songwriter, keith urban",country,singer-songwriter,keith urban
Keith Urban,Don't Go,,"country, singer-songwriter, keith urban",country,singer-songwriter,keith urban
